,hat1,hat2,hat3,hat4,hat1bsl_malz,hat1ml_akÄ±m,hat1kd_Ã§sÄ±cak,hat1ex_akÄ±m,hat1ex_Ã§sÄ±cak,hat1ex_rsÄ±cak,hat1ex_hidbas,hat1pr_akÄ±m,hat2bsl_malz,hat2ml_akÄ±m,hat2kd_Ã§sÄ±cak,hat2ex_akÄ±m,hat2ex_Ã§sÄ±cak,hat2ex_rsÄ±cak,hat2ex_hidbas,hat2pr_akÄ±m,hat3bsl_malz,hat3ml_akÄ±m,hat3kd_Ã§sÄ±cak,hat3ex_akÄ±m,hat3ex_Ã§sÄ±cak,hat3ex_rsÄ±cak,hat3ex_hidbas,hat3pr_akÄ±m,hat4bsl_malz,hat4ml_akÄ±m,hat4kd_Ã§sÄ±cak,hat4ex_akÄ±m,hat4ex_Ã§sÄ±cak,hat4ex_rsÄ±cak,hat4ex_hidbas,hat4pr_akÄ±m
2022-01-13 00:10:00,21 X,0,0,0,13.66,65.17,60.6,887.4,27.8,52.7,23.33,404.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-13 00:11:00,21 X,0,0,0,30.79,38.14,26.95,515.4,32.87,59.15,42.44,784.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-13 00:12:00,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-13 00:13:00,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-13 00:14:00,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-13 00:15:00,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-13 00:16:00,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-13 00:17:00,A Besi,0,0,0,11.37,51.11,36.04,799.95,55.77,170.9,52.54,604.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-13 00:18:00,A Besi,0,0,0,13.58,39.39,53.02,420.89,87.66,83.94,57.78,571.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-13 00:19:00,A Besi,0,0,0,11.22,54.01,32.17,943.92,76.21,177.37,12.8,732.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-13 00:20:00,A Besi,0,0,0,28.78,61.62,39.45,523.65,33.43,103.19,62.59,613.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-13 00:21:00,A Besi,0,0,0,13.49,71.86,49.48,949.26,49.9,131.74,59.36,99.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-13 00:22:00,A Besi,0,0,0,26.56,71.93,39.72,787.21,78.71,120.3,69.55,599.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-13 00:23:00,A Besi,Trend 21,0,0,13.44,22.83,39.13,935.81,71.02,100.58,36.35,143.76,21.64,58.13,5.74,387.91,104.46,213.92,70.02,807.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-13 00:24:00,A Besi,Trend 21,0,0,25.89,46.58,21.29,391.01,23.21,125.56,25.4,323.48,22.13,75.0,35.86,688.17,101.92,145.37,10.22,493.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-13 00:25:00,A Besi,Trend 21,0,0,29.76,28.55,43.13,503.11,39.67,72.84,41.66,125.11,38.45,63.63,28.18,436.45,64.11,166.84,62.69,820.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-13 00:26:00,A Besi,Trend 21,0,0,18.95,40.8,33.67,445.56,24.34,121.42,28.59,142.93,29.79,65.89,25.71,508.87,65.1,156.59,31.56,819.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-13 00:27:00,A Besi,Trend 21,0,0,22.91,43.51,57.53,451.91,60.57,118.47,41.38,380.12,16.95,63.01,11.42,599.15,63.21,93.01,38.37,925.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-13 00:28:00,A Besi,Trend 21,0,0,17.7,38.26,55.89,789.17,69.37,90.77,50.64,186.88,35.82,57.8,50.01,517.01,109.6,133.15,56.76,127.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-13 00:29:00,A Besi,Trend 21,0,0,25.77,37.87,56.97,398.6,64.74,142.93,10.77,628.08,25.37,55.1,18.02,436.37,58.66,154.17,45.2,622.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-13 00:30:00,A Besi,Trend 21,0,0,16.35,29.28,25.79,917.39,52.9,139.42,36.6,481.57,24.05,41.07,9.17,164.84,105.09,116.82,53.16,604.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-13 00:31:00,A Besi,Trend 21,0,0,29.64,70.33,22.96,362.46,92.93,116.46,51.86,245.78,20.6,50.1,31.22,111.21,69.49,136.11,34.23,286.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-13 00:32:00,A Besi,Trend 21,0,0,15.6,35.77,38.65,982.4,75.83,115.72,23.93,629.92,32.48,27.03,30.45,316.45,100.94,211.03,65.86,724.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-13 00:33:00,A Besi,Trend 21,0,0,19.59,57.02,50.88,973.96,38.46,161.7,24.53,329.49,18.85,53.74,13.45,276.3,111.79,120.07,63.96,807.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-13 00:34:00,A Besi,Trend 21,0,0,30.19,30.01,53.49,367.08,73.66,127.05,51.55,603.75,28.9,44.45,52.55,810.14,119.24,121.91,20.75,387.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-13 00:35:00,A Besi,Trend 21,0,0,29.99,56.27,55.05,826.04,36.67,118.45,28.75,742.37,22.43,49.83,12.28,231.63,83.6,138.22,30.57,441.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-13 00:36:00,A Besi,Trend 21,0,BuzaÄŸÄ± BÃ¼yÃ¼tme,13.61,40.2,56.46,363.39,34.14,63.15,15.75,146.28,35.8,36.72,36.31,322.85,111.51,169.93,78.53,736.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.05,15.67,36.07,410.54,52.63,87.57,41.54,220.76
2022-01-13 00:37:00,A Besi,Trend 21,0,BuzaÄŸÄ± BÃ¼yÃ¼tme,19.76,44.49,48.89,457.36,23.49,65.24,17.16,237.32,15.34,46.74,17.6,828.1,96.45,120.69,50.67,621.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.43,42.7,35.34,774.94,84.12,83.45,48.96,695.93
2022-01-13 00:38:00,A Besi,Trend 21,0,BuzaÄŸÄ± BÃ¼yÃ¼tme,14.76,56.59,21.79,659.12,86.7,119.24,14.46,159.7,38.23,57.72,8.09,452.61,75.44,161.63,45.77,420.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.12,74.35,16.48,674.35,81.67,169.26,16.06,659.69
2022-01-13 00:39:00,A Besi,Trend 21,0,BuzaÄŸÄ± BÃ¼yÃ¼tme,12.39,54.55,59.76,347.83,82.85,149.98,28.02,623.14,18.51,39.92,6.94,297.6,98.94,181.8,75.6,190.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.76,59.54,50.79,531.2,61.03,45.5,22.77,168.77
2022-01-13 00:40:00,A Besi,Trend 21,0,BuzaÄŸÄ± BÃ¼yÃ¼tme,15.48,38.16,42.24,427.47,45.46,81.88,41.09,310.12,31.55,19.16,22.2,1136.01,91.14,178.7,75.61,834.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.95,37.64,26.52,899.5,97.73,150.23,18.23,497.35
2022-01-13 00:41:00,A Besi,Trend 21,0,BuzaÄŸÄ± BÃ¼yÃ¼tme,16.05,65.28,51.37,662.74,27.52,174.48,40.04,503.75,28.62,27.0,43.58,798.92,119.56,184.78,49.45,654.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.02,60.65,10.4,809.6,43.08,79.55,5.14,757.73
2022-01-13 00:42:00,A Besi,Trend 21,0,BuzaÄŸÄ± BÃ¼yÃ¼tme,32.44,41.24,48.13,844.25,74.55,133.72,30.86,688.04,33.14,19.48,43.59,472.46,64.94,162.13,26.56,273.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.87,52.41,52.85,246.97,58.79,145.51,5.42,672.94
2022-01-13 00:43:00,A Besi,Trend 21,0,BuzaÄŸÄ± BÃ¼yÃ¼tme,18.91,23.61,51.49,744.15,68.28,108.13,18.88,466.66,18.49,26.28,42.86,195.15,93.82,105.79,27.42,144.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.76,22.39,55.75,230.57,93.21,173.86,28.73,322.79
2022-01-13 00:44:00,A Besi,Trend 21,0,BuzaÄŸÄ± BÃ¼yÃ¼tme,12.1,33.12,34.5,496.71,65.98,56.68,11.59,377.31,34.67,53.38,41.85,237.09,106.97,196.31,19.84,598.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.51,19.88,28.95,445.88,63.0,57.3,21.94,671.29
2022-01-13 00:45:00,A Besi,Trend 21,0,BuzaÄŸÄ± BÃ¼yÃ¼tme,24.5,20.14,38.84,560.62,55.47,186.23,69.01,659.14,25.57,50.77,10.98,1191.98,70.14,152.55,69.17,601.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.93,35.52,25.73,518.78,96.92,127.08,55.4,639.45
2022-01-13 00:46:00,A Besi,Trend 21,0,BuzaÄŸÄ± BÃ¼yÃ¼tme,12.45,45.18,38.88,834.98,43.68,141.95,20.17,352.58,39.11,51.16,7.8,367.7,84.13,127.9,27.32,401.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.54,10.37,53.21,797.02,64.52,66.27,58.14,622.21
2022-01-13 00:47:00,A Besi,Trend 21,0,BuzaÄŸÄ± BÃ¼yÃ¼tme,22.51,62.84,42.74,588.92,98.7,172.9,39.63,574.39,27.75,32.84,24.98,533.85,97.33,99.94,14.15,460.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,71.46,35.61,655.08,79.61,123.69,14.12,796.54
2022-01-13 00:48:00,A Besi,Trend 21,0,BuzaÄŸÄ± BÃ¼yÃ¼tme,23.28,65.35,21.14,780.69,34.29,53.23,69.95,297.76,36.92,45.87,46.61,252.14,110.94,179.82,61.07,795.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.3,61.53,11.59,808.8,95.84,83.94,45.18,338.92
2022-01-13 00:49:00,A Besi,Trend 21,0,BuzaÄŸÄ± BÃ¼yÃ¼tme,33.91,46.16,61.39,470.68,97.62,103.39,24.2,146.04,18.73,64.43,8.72,923.77,96.75,205.55,78.61,349.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.49,36.8,16.31,501.73,55.23,116.79,49.97,78.44
2022-01-13 00:50:00,A Besi,Trend 21,0,BuzaÄŸÄ± BÃ¼yÃ¼tme,23.43,57.54,51.07,808.67,42.69,189.35,63.74,735.54,37.92,77.91,46.94,607.35,78.99,204.59,39.51,97.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.42,69.29,50.35,250.52,79.71,129.41,47.66,518.66
2022-01-13 00:51:00,A Besi,Trend 21,0,BuzaÄŸÄ± BÃ¼yÃ¼tme,16.88,44.65,58.23,739.89,89.87,96.8,63.43,309.83,24.51,56.6,16.45,312.11,114.87,200.95,31.51,251.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.94,16.08,23.47,402.44,51.52,78.09,60.52,336.79
2022-01-13 00:52:00,A Besi,Trend 21,0,BuzaÄŸÄ± BÃ¼yÃ¼tme,20.11,43.92,32.94,958.79,32.6,146.23,40.6,748.96,33.28,26.44,36.48,154.3,104.37,211.06,70.61,668.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.29,34.19,56.59,547.3,78.47,73.92,67.03,102.3
2022-01-13 00:53:00,A Besi,Trend 21,0,BuzaÄŸÄ± BÃ¼yÃ¼tme,13.92,60.63,28.48,510.72,38.64,87.52,65.34,744.85,22.7,18.09,40.07,216.71,113.74,134.98,29.1,656.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.49,28.37,32.07,524.46,40.18,26.06,31.86,427.25
2022-01-13 00:54:00,A Besi,Trend 21,0,BuzaÄŸÄ± BÃ¼yÃ¼tme,32.09,63.14,46.76,641.58,83.55,55.81,53.39,457.51,32.38,28.77,9.6,1007.31,73.49,201.5,48.76,494.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.75,55.98,61.66,425.68,41.53,80.35,52.77,287.91
2022-01-13 00:55:00,A Besi,Trend 21,0,BuzaÄŸÄ± BÃ¼yÃ¼tme,31.56,34.8,24.34,951.79,81.22,173.65,50.14,508.61,29.7,24.54,53.62,1082.74,61.78,122.25,58.71,593.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.36,65.19,46.1,439.47,87.06,120.08,16.47,657.66
2022-01-13 00:56:00,A Besi,Trend 21,0,BuzaÄŸÄ± BÃ¼yÃ¼tme,35.68,60.8,32.21,922.18,58.93,168.22,11.23,465.93,29.36,20.67,44.83,886.44,54.18,145.65,14.02,687.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.61,38.25,36.26,714.54,51.12,165.94,48.29,341.1
2022-01-13 00:57:00,A Besi,Trend 21,0,BuzaÄŸÄ± BÃ¼yÃ¼tme,23.81,51.0,27.71,424.74,97.39,180.08,67.12,347.14,27.37,73.58,43.41,1056.32,56.5,182.96,26.75,455.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.04,42.47,59.94,868.77,37.94,27.51,63.38,186.48
2022-01-13 00:58:00,A Besi,Trend 21,0,BuzaÄŸÄ± BÃ¼yÃ¼tme,24.94,22.46,48.3,331.92,79.34,147.28,51.15,313.52,39.75,17.64,50.25,844.84,50.47,199.16,19.97,238.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.9,19.28,33.32,419.21,46.74,142.35,7.1,77.53
2022-01-13 00:59:00,A Besi,Trend 21,0,BuzaÄŸÄ± BÃ¼yÃ¼tme,14.84,66.65,61.26,749.8,42.32,160.34,35.1,758.32,39.01,64.23,35.75,718.9,96.84,178.75,77.45,330.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.95,58.58,11.67,203.58,60.33,50.66,68.4,465.14
2022-01-13 01:00:00,A Besi,Trend 21,0,BuzaÄŸÄ± BÃ¼yÃ¼tme,24.89,62.8,31.08,503.95,23.95,161.43,41.61,131.98,24.72,55.58,40.88,228.96,116.07,102.12,73.78,177.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.39,45.33,27.23,387.39,89.91,184.5,16.96,436.02
2022-01-13 01:01:00,A Besi,Trend 21,0,BuzaÄŸÄ± BÃ¼yÃ¼tme,33.54,70.97,56.1,355.85,38.37,103.07,29.41,370.67,29.12,46.24,30.65,404.71,51.23,153.37,14.24,934.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.97,25.54,51.79,669.51,40.04,102.16,32.22,74.24
2022-01-13 01:02:00,A Besi,Trend 21,0,BuzaÄŸÄ± BÃ¼yÃ¼tme,20.95,58.56,27.39,494.11,84.2,94.99,42.18,462.9,19.99,53.37,25.86,241.03,88.25,195.02,18.83,239.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.85,61.63,55.94,210.54,34.23,173.38,9.86,508.18
2022-01-13 01:03:00,A Besi,Trend 21,0,BuzaÄŸÄ± BÃ¼yÃ¼tme,20.68,55.73,48.37,798.7,54.94,164.76,20.23,218.74,33.99,43.87,11.79,113.36,53.57,173.63,51.37,336.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.35,58.71,10.47,683.34,82.91,160.51,37.92,230.87
2022-01-13 01:04:00,A Besi,Trend 21,0,BuzaÄŸÄ± BÃ¼yÃ¼tme,33.48,27.13,47.46,910.07,70.01,70.88,28.75,475.5,16.62,68.35,46.51,443.83,65.88,176.18,77.12,569.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.35,29.11,34.01,249.62,94.54,100.47,65.24,746.58
2022-01-13 01:05:00,A Besi,0,0,BuzaÄŸÄ± BÃ¼yÃ¼tme,30.73,34.12,52.05,600.72,87.71,128.35,60.27,201.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.28,32.06,55.4,499.66,60.64,71.54,43.88,619.94
2022-01-13 01:06:00,A Besi,0,0,BuzaÄŸÄ± BÃ¼yÃ¼tme,25.43,55.82,23.77,352.92,74.9,110.33,60.96,300.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.79,26.52,14.07,448.54,88.09,57.42,31.24,50.23
2022-01-13 01:07:00,A Besi,0,0,BuzaÄŸÄ± BÃ¼yÃ¼tme,19.74,71.9,27.88,994.08,81.96,189.98,55.19,651.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.83,17.57,61.32,628.63,70.25,175.83,51.27,227.67
2022-01-13 01:08:00,A Besi,0,0,BuzaÄŸÄ± BÃ¼yÃ¼tme,11.14,35.71,29.13,442.66,52.17,107.84,63.66,532.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.24,22.96,37.36,292.85,19.85,141.69,29.73,494.72
2022-01-13 01:09:00,A Besi,0,0,BuzaÄŸÄ± BÃ¼yÃ¼tme,32.69,53.81,25.38,622.51,92.06,66.54,68.66,456.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.45,27.18,10.12,541.08,77.65,168.42,36.69,547.37
2022-01-13 01:10:00,A Besi,0,0,BuzaÄŸÄ± BÃ¼yÃ¼tme,29.96,64.34,40.54,658.89,50.28,183.99,29.25,447.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.71,11.34,21.75,615.59,38.03,51.83,46.64,374.38
2022-01-13 01:11:00,A Besi,0,0,BuzaÄŸÄ± BÃ¼yÃ¼tme,15.32,28.7,21.29,777.5,48.76,111.11,43.25,607.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.02,52.26,17.21,462.19,81.46,103.47,35.82,314.41
2022-01-13 01:12:00,0,0,0,BuzaÄŸÄ± BÃ¼yÃ¼tme,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.69,47.37,37.46,839.92,31.86,171.86,40.68,433.27
2022-01-13 01:13:00,0,0,0,BuzaÄŸÄ± BÃ¼yÃ¼tme,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.71,63.66,19.47,256.2,70.93,148.35,31.24,567.17
2022-01-13 01:14:00,0,0,0,BuzaÄŸÄ± BÃ¼yÃ¼tme,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.25,74.47,23.67,898.98,51.66,58.77,42.36,674.26
2022-01-13 01:15:00,0,0,0,BuzaÄŸÄ± BÃ¼yÃ¼tme,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.1,12.25,46.36,208.76,95.83,66.45,66.46,721.66
2022-01-13 01:16:00,0,0,0,BuzaÄŸÄ± BÃ¼yÃ¼tme,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.98,44.64,43.7,326.35,65.03,159.28,65.75,175.97
2022-01-13 01:17:00,0,0,0,BuzaÄŸÄ± BÃ¼yÃ¼tme,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.39,59.86,50.18,881.73,19.42,177.05,62.72,457.24
2022-01-13 01:18:00,0,0,0,BuzaÄŸÄ± BÃ¼yÃ¼tme,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.96,24.16,25.66,277.72,56.3,60.29,51.86,501.35
2022-01-13 01:19:00,0,0,0,BuzaÄŸÄ± BÃ¼yÃ¼tme,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.9,57.55,57.77,620.3,61.61,171.84,14.41,254.91
2022-01-13 01:20:00,0,0,0,BuzaÄŸÄ± BÃ¼yÃ¼tme,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.8,34.95,24.92,866.03,70.35,169.2,16.77,453.14
2022-01-13 01:21:00,0,0,0,BuzaÄŸÄ± BÃ¼yÃ¼tme,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.76,22.79,60.12,354.26,89.17,167.57,66.23,824.65
2022-01-13 01:22:00,0,0,0,BuzaÄŸÄ± BÃ¼yÃ¼tme,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.56,45.49,43.05,846.82,69.67,40.58,13.4,551.18
2022-01-13 01:23:00,0,0,0,BuzaÄŸÄ± BÃ¼yÃ¼tme,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.73,55.25,16.18,857.26,104.02,59.51,53.9,509.15
2022-01-13 01:24:00,0,0,0,BuzaÄŸÄ± BÃ¼yÃ¼tme,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.59,49.14,45.32,560.02,33.79,187.38,43.26,315.48
2022-01-13 01:25:00,0,0,0,BuzaÄŸÄ± BÃ¼yÃ¼tme,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.2,38.53,55.44,309.72,70.61,134.8,25.24,231.24
2022-01-13 01:26:00,0,0,0,BuzaÄŸÄ± BÃ¼yÃ¼tme,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.49,20.12,34.68,416.53,43.62,89.31,57.95,456.06
2022-01-13 01:27:00,0,0,0,BuzaÄŸÄ± BÃ¼yÃ¼tme,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.27,37.74,21.04,153.78,78.76,52.41,43.39,465.96
2022-01-13 01:28:00,0,0,0,BuzaÄŸÄ± BÃ¼yÃ¼tme,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.02,52.26,60.19,667.06,55.71,178.83,53.16,417.45
